unit,scenario_id,type,sensor,param,dir,timing_p,tau_s,T_u,n_after,delta_mean,delta_p50,delta_p95,delta_max,saturated,frac_gt_7.18,frac_gt_9.4,frac_gt_13.3,frac_gt_14.4
57,bias_T30_a1.0_neg_p0.6,bias,T30,1.0,neg,0.6,104,137,34,1.6802909514483284,1.6300034523010254,2.814050579071044,3.104217529296875,False,0.0,0.0,0.0,0.0
57,bias_T30_a1.0_neg_p0.8,bias,T30,1.0,neg,0.8,121,137,17,0.8153859587276683,0.7244668006896973,1.4768735885620112,1.976027488708496,False,0.0,0.0,0.0,0.0
57,bias_T30_a1.0_pos_p0.2,bias,T30,1.0,pos,0.2,71,137,67,2.612870593569172,2.4056167602539062,5.437647819519041,6.7333984375,False,0.0,0.0,0.0,0.0
57,bias_T30_a1.0_pos_p0.4,bias,T30,1.0,pos,0.4,88,137,50,2.3528697299957275,2.205747604370117,4.366381072998046,4.734321594238281,False,0.0,0.0,0.0,0.0
57,bias_T30_a1.0_pos_p0.6,bias,T30,1.0,pos,0.6,104,137,34,1.8198161405675553,1.8079464435577393,3.063506698608398,3.437314987182617,False,0.0,0.0,0.0,0.0
57,bias_T30_a1.0_pos_p0.8,bias,T30,1.0,pos,0.8,121,137,17,0.7572501687442555,0.7367649078369141,1.4053044319152832,1.5212044715881348,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.3_neg_p0.2,bias,T50,0.3,neg,0.2,71,137,67,2.824137972362006,1.4525222778320312,9.265583038330075,13.402481079101562,False,0.11940298507462686,0.05970149253731343,0.014925373134328358,0.0
57,bias_T50_a0.3_neg_p0.4,bias,T50,0.3,neg,0.4,88,137,50,1.7372759914398193,1.4005775451660156,3.843830871582031,5.8719482421875,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.3_neg_p0.6,bias,T50,0.3,neg,0.6,104,137,34,0.91310715675354,0.9736089706420898,1.8919585227966305,2.2755966186523438,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.3_neg_p0.8,bias,T50,0.3,neg,0.8,121,137,17,0.26596518123851104,0.26172447204589844,0.5574928283691406,0.5954627990722656,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.3_pos_p0.2,bias,T50,0.3,pos,0.2,71,137,67,2.368483500694161,1.3276176452636719,7.235218811035154,14.623680114746094,False,0.05970149253731343,0.029850746268656716,0.014925373134328358,0.014925373134328358
57,bias_T50_a0.3_pos_p0.4,bias,T50,0.3,pos,0.4,88,137,50,1.6226012992858887,1.4879913330078125,3.7290639877319336,4.623420715332031,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.3_pos_p0.6,bias,T50,0.3,pos,0.6,104,137,34,0.8725043745601878,0.9810152053833008,1.8464302062988278,2.0818939208984375,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.3_pos_p0.8,bias,T50,0.3,pos,0.8,121,137,17,0.24562532761517694,0.2566704750061035,0.5059242248535155,0.6011238098144531,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.5_neg_p0.2,bias,T50,0.5,neg,0.2,71,137,67,5.185791570748856,2.3374176025390625,17.54808959960937,21.328048706054688,False,0.26865671641791045,0.22388059701492538,0.16417910447761194,0.14925373134328357
57,bias_T50_a0.5_neg_p0.4,bias,T50,0.5,neg,0.4,88,137,50,3.089843168258667,2.4841556549072266,8.418860435485838,10.025894165039062,False,0.1,0.02,0.0,0.0
57,bias_T50_a0.5_neg_p0.6,bias,T50,0.5,neg,0.6,104,137,34,1.5493022694307215,1.6882734298706055,3.2537696838378904,3.5471572875976562,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.5_neg_p0.8,bias,T50,0.5,neg,0.8,121,137,17,0.46103659798117247,0.4395260810852051,0.941788101196289,0.9901065826416016,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.5_pos_p0.2,bias,T50,0.5,pos,0.2,71,137,67,3.77273725395772,2.1650543212890625,10.849294662475584,21.04498291015625,False,0.208955223880597,0.08955223880597014,0.029850746268656716,0.014925373134328358
57,bias_T50_a0.5_pos_p0.4,bias,T50,0.5,pos,0.4,88,137,50,2.6881620502471923,2.4033823013305664,6.3877719879150385,8.081192016601562,False,0.02,0.0,0.0,0.0
57,bias_T50_a0.5_pos_p0.6,bias,T50,0.5,pos,0.6,104,137,34,1.4377412235035616,1.5751237869262695,3.02023811340332,3.395252227783203,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.5_pos_p0.8,bias,T50,0.5,pos,0.8,121,137,17,0.3951461735893698,0.42411041259765625,0.7909484863281249,0.9473648071289062,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.75_neg_p0.2,bias,T50,0.75,neg,0.2,71,137,67,8.800902971580847,3.4101524353027344,30.512276077270506,33.96062469482422,False,0.373134328358209,0.3582089552238806,0.26865671641791045,0.2537313432835821
57,bias_T50_a0.75_neg_p0.4,bias,T50,0.75,neg,0.4,88,137,50,4.962622489929199,4.061418533325195,13.708234977722162,21.592140197753906,False,0.28,0.18,0.06,0.06
57,bias_T50_a0.75_neg_p0.6,bias,T50,0.75,neg,0.6,104,137,34,2.391898183261647,2.522430419921875,5.0437912940979,5.231691360473633,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.75_neg_p0.8,bias,T50,0.75,neg,0.8,121,137,17,0.7158291199628044,0.6264824867248535,1.4468349456787108,1.4912185668945312,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.75_pos_p0.2,bias,T50,0.75,pos,0.2,71,137,67,5.380276203155518,3.287517547607422,14.64739646911621,26.133277893066406,False,0.3283582089552239,0.2537313432835821,0.08955223880597014,0.07462686567164178
57,bias_T50_a0.75_pos_p0.4,bias,T50,0.75,pos,0.4,88,137,50,3.98380425453186,3.5163822174072266,9.540134048461912,11.823272705078125,False,0.18,0.06,0.0,0.0
57,bias_T50_a0.75_pos_p0.6,bias,T50,0.75,pos,0.6,104,137,34,2.1171505451202393,2.2866382598876953,4.393930244445801,4.917818069458008,False,0.0,0.0,0.0,0.0
57,bias_T50_a0.75_pos_p0.8,bias,T50,0.75,pos,0.8,121,137,17,0.5765000792110667,0.6708254814147949,1.1663818359374998,1.3888092041015625,False,0.0,0.0,0.0,0.0
57,bias_T50_a1.0_neg_p0.2,bias,T50,1.0,neg,0.2,71,137,67,12.469749158887721,4.390995025634766,38.40382423400879,45.94561004638672,False,0.40298507462686567,0.3880597014925373,0.3582089552238806,0.34328358208955223
57,bias_T50_a1.0_neg_p0.4,bias,T50,1.0,neg,0.4,88,137,50,7.182702579498291,5.450416564941406,20.668655395507802,30.624855041503906,False,0.42,0.3,0.14,0.12
57,bias_T50_a1.0_neg_p0.6,bias,T50,1.0,neg,0.6,104,137,34,3.2952691246481502,3.3068008422851562,6.910412979125976,7.114175796508789,False,0.0,0.0,0.0,0.0
57,bias_T50_a1.0_neg_p0.8,bias,T50,1.0,neg,0.8,121,137,17,0.9949758754057043,0.8520417213439941,1.9925148010253906,2.023611068725586,False,0.0,0.0,0.0,0.0
57,bias_T50_a1.0_pos_p0.2,bias,T50,1.0,pos,0.2,71,137,67,6.826903713283254,4.4903106689453125,18.392572784423823,29.71440887451172,False,0.417910447761194,0.3283582089552239,0.19402985074626866,0.14925373134328357
57,bias_T50_a1.0_pos_p0.4,bias,T50,1.0,pos,0.4,88,137,50,5.160902700424194,4.5451765060424805,11.913821792602537,15.38604736328125,False,0.32,0.18,0.02,0.02
57,bias_T50_a1.0_pos_p0.6,bias,T50,1.0,pos,0.6,104,137,34,2.7808628362767838,2.9665260314941406,5.740186309814453,6.330158233642578,False,0.0,0.0,0.0,0.0
57,bias_T50_a1.0_pos_p0.8,bias,T50,1.0,pos,0.8,121,137,17,0.7478468558367561,0.8871374130249023,1.5478580474853514,1.826517105102539,False,0.0,0.0,0.0,0.0
57,gain_T24_a0.5_neg_p0.2,gain,T24,0.5,neg,0.2,71,137,67,1.6945312628105504,1.7752876281738281,3.058064651489257,3.4892406463623047,False,0.0,0.0,0.0,0.0
57,gain_T24_a0.5_neg_p0.4,gain,T24,0.5,neg,0.4,88,137,50,1.748112850189209,1.8402721881866455,3.1341664314270012,3.4228343963623047,False,0.0,0.0,0.0,0.0
57,gain_T24_a0.5_neg_p0.6,gain,T24,0.5,neg,0.6,104,137,34,1.8909405680263744,1.9387705326080322,2.9747271537780753,3.308208465576172,False,0.0,0.0,0.0,0.0
57,gain_T24_a0.5_neg_p0.8,gain,T24,0.5,neg,0.8,121,137,17,1.128590836244471,1.3803024291992188,1.7195627212524414,1.8530855178833008,False,0.0,0.0,0.0,0.0
57,gain_T24_a0.5_pos_p0.2,gain,T24,0.5,pos,0.2,71,137,67,1.7038806445563017,1.5852413177490234,3.4317518234252917,3.9166412353515625,False,0.0,0.0,0.0,0.0
57,gain_T24_a0.5_pos_p0.4,gain,T24,0.5,pos,0.4,88,137,50,1.6911805057525635,1.5810904502868652,3.29588451385498,3.629098892211914,False,0.0,0.0,0.0,0.0
57,gain_T24_a0.5_pos_p0.6,gain,T24,0.5,pos,0.6,104,137,34,1.7677097460802864,1.6697742938995361,3.0851411819458003,3.5371570587158203,False,0.0,0.0,0.0,0.0
57,gain_T24_a0.5_pos_p0.8,gain,T24,0.5,pos,0.8,121,137,17,0.8879521594328039,1.0238022804260254,1.3962957382202148,1.4938688278198242,False,0.0,0.0,0.0,0.0
57,gain_T24_a1.0_neg_p0.2,gain,T24,1.0,neg,0.2,71,137,67,3.431060428050027,3.746830940246582,5.612588167190552,6.777133941650391,False,0.0,0.0,0.0,0.0
57,gain_T24_a1.0_neg_p0.4,gain,T24,1.0,neg,0.4,88,137,50,3.513608446121216,3.9569904804229736,5.859894275665283,6.581981658935547,False,0.0,0.0,0.0,0.0
57,gain_T24_a1.0_neg_p0.6,gain,T24,1.0,neg,0.6,104,137,34,3.880775619955624,4.125471115112305,5.884620738029479,6.258543014526367,False,0.0,0.0,0.0,0.0
57,gain_T24_a1.0_neg_p0.8,gain,T24,1.0,neg,0.8,121,137,17,2.5162231220918545,3.0854992866516113,4.028552913665771,4.277650356292725,False,0.0,0.0,0.0,0.0
57,gain_T24_a1.0_pos_p0.2,gain,T24,1.0,pos,0.2,71,137,67,3.42014549027628,3.153594970703125,6.883451271057126,8.308454513549805,False,0.04477611940298507,0.0,0.0,0.0
57,gain_T24_a1.0_pos_p0.4,gain,T24,1.0,pos,0.4,88,137,50,3.325423412322998,3.0275497436523438,6.391879272460937,7.141176223754883,False,0.0,0.0,0.0,0.0
57,gain_T24_a1.0_pos_p0.6,gain,T24,1.0,pos,0.6,104,137,34,3.4063319879419662,2.9811904430389404,6.250096225738525,6.76359748840332,False,0.0,0.0,0.0,0.0
57,gain_T24_a1.0_pos_p0.8,gain,T24,1.0,pos,0.8,121,137,17,1.5845712493447697,1.6112537384033203,2.55592622756958,2.7507481575012207,False,0.0,0.0,0.0,0.0
57,gain_T24_a1.5_neg_p0.2,gain,T24,1.5,neg,0.2,71,137,67,5.193041224977863,5.326908111572266,8.510980653762816,9.483665466308594,False,0.22388059701492538,0.014925373134328358,0.0,0.0
57,gain_T24_a1.5_neg_p0.4,gain,T24,1.5,neg,0.4,88,137,50,5.298155755996704,5.781466245651245,8.959369826316832,9.437255382537842,False,0.28,0.04,0.0,0.0
57,gain_T24_a1.5_neg_p0.6,gain,T24,1.5,neg,0.6,104,137,34,5.977263506721048,6.361779451370239,9.237828922271728,9.87967300415039,False,0.3235294117647059,0.058823529411764705,0.0,0.0
57,gain_T24_a1.5_neg_p0.8,gain,T24,1.5,neg,0.8,121,137,17,4.065532796523151,5.011038303375244,6.570504665374756,6.824124813079834,False,0.0,0.0,0.0,0.0
57,gain_T24_a1.5_pos_p0.2,gain,T24,1.5,pos,0.2,71,137,67,5.155344087686112,4.591651916503906,10.568762016296384,14.710403442382812,False,0.23880597014925373,0.07462686567164178,0.014925373134328358,0.014925373134328358
57,gain_T24_a1.5_pos_p0.4,gain,T24,1.5,pos,0.4,88,137,50,4.92867148399353,4.453139781951904,10.091380119323729,11.290756225585938,False,0.24,0.08,0.0,0.0
57,gain_T24_a1.5_pos_p0.6,gain,T24,1.5,pos,0.6,104,137,34,4.917787986643174,4.066985130310059,9.164377689361572,10.888511657714844,False,0.2647058823529412,0.029411764705882353,0.0,0.0
57,gain_T24_a1.5_pos_p0.8,gain,T24,1.5,pos,0.8,121,137,17,2.118756799136891,2.3027291297912598,3.28223123550415,3.6647419929504395,False,0.0,0.0,0.0,0.0
57,gain_T24_a2.0_neg_p0.2,gain,T24,2.0,neg,0.2,71,137,67,7.017780880429852,6.843894958496094,12.092048215866088,13.198976039886475,False,0.44776119402985076,0.26865671641791045,0.0,0.0
57,gain_T24_a2.0_neg_p0.4,gain,T24,2.0,neg,0.4,88,137,50,7.17360146522522,7.4799652099609375,12.399242258071896,13.524606227874756,False,0.52,0.32,0.04,0.0
57,gain_T24_a2.0_neg_p0.6,gain,T24,2.0,neg,0.6,104,137,34,8.233415210948271,8.716551780700684,13.521656322479247,14.058500289916992,False,0.5882352941176471,0.4411764705882353,0.08823529411764706,0.0
57,gain_T24_a2.0_neg_p0.8,gain,T24,2.0,neg,0.8,121,137,17,5.780640125274658,6.921979904174805,9.329432201385497,9.589976787567139,False,0.4117647058823529,0.058823529411764705,0.0,0.0
57,gain_T24_a2.0_pos_p0.2,gain,T24,2.0,pos,0.2,71,137,67,6.873725827060529,6.108528137207031,13.819204711914061,20.767990112304688,False,0.417910447761194,0.26865671641791045,0.08955223880597014,0.04477611940298507
57,gain_T24_a2.0_pos_p0.4,gain,T24,2.0,pos,0.4,88,137,50,6.424226493835449,6.294305801391602,13.379516220092771,15.043346405029297,False,0.38,0.24,0.06,0.04
57,gain_T24_a2.0_pos_p0.6,gain,T24,2.0,pos,0.6,104,137,34,6.263856677448048,5.003227472305298,12.389874839782713,14.611566543579102,False,0.4117647058823529,0.29411764705882354,0.029411764705882353,0.029411764705882353
57,gain_T24_a2.0_pos_p0.8,gain,T24,2.0,pos,0.8,121,137,17,2.5372973610373104,2.921754837036133,3.966225719451904,4.232814311981201,False,0.0,0.0,0.0,0.0
57,gain_T30_a0.5_neg_p0.2,gain,T30,0.5,neg,0.2,71,137,67,0.47730629479707176,0.40711212158203125,1.0789320945739744,1.5784597396850586,False,0.0,0.0,0.0,0.0
57,gain_T30_a0.5_neg_p0.4,gain,T30,0.5,neg,0.4,88,137,50,0.556376895904541,0.5221447944641113,1.1102019309997557,1.5841646194458008,False,0.0,0.0,0.0,0.0
57,gain_T30_a0.5_neg_p0.6,gain,T30,0.5,neg,0.6,104,137,34,0.5898727949927834,0.575495719909668,1.0942556381225583,1.62455415725708,False,0.0,0.0,0.0,0.0
57,gain_T30_a0.5_neg_p0.8,gain,T30,0.5,neg,0.8,121,137,17,0.5189332120558795,0.5061302185058594,0.947492122650146,1.3783602714538574,False,0.0,0.0,0.0,0.0
57,gain_T30_a0.5_pos_p0.2,gain,T30,0.5,pos,0.2,71,137,67,0.4844327613488952,0.461517333984375,1.2058077812194823,1.2558746337890625,False,0.0,0.0,0.0,0.0
57,gain_T30_a0.5_pos_p0.4,gain,T30,0.5,pos,0.4,88,137,50,0.5679744338989258,0.5212886333465576,1.1283248901367187,1.209676742553711,False,0.0,0.0,0.0,0.0
57,gain_T30_a0.5_pos_p0.6,gain,T30,0.5,pos,0.6,104,137,34,0.5804553873398725,0.5585629940032959,1.0965945243835447,1.2363333702087402,False,0.0,0.0,0.0,0.0
57,gain_T30_a0.5_pos_p0.8,gain,T30,0.5,pos,0.8,121,137,17,0.4726421973284553,0.41176462173461914,0.8428469657897947,1.076779842376709,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.0_neg_p0.2,gain,T30,1.0,neg,0.2,71,137,67,0.9453632511309723,0.9267425537109375,2.0953523635864255,2.9888763427734375,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.0_neg_p0.4,gain,T30,1.0,neg,0.4,88,137,50,1.1052765369415283,1.0620214939117432,2.209943103790283,2.54144287109375,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.0_neg_p0.6,gain,T30,1.0,neg,0.6,104,137,34,1.1610674998339485,1.1049416065216064,2.1143580198287957,2.4657530784606934,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.0_neg_p0.8,gain,T30,1.0,neg,0.8,121,137,17,1.0388351889217602,0.9373035430908203,1.771110153198242,2.0297985076904297,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.0_pos_p0.2,gain,T30,1.0,pos,0.2,71,137,67,0.9881776553481373,0.8615226745605469,2.3550034999847407,3.3577423095703125,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.0_pos_p0.4,gain,T30,1.0,pos,0.4,88,137,50,1.1449865913391113,1.1495919227600098,2.223490357398987,2.3891448974609375,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.0_pos_p0.6,gain,T30,1.0,pos,0.6,104,137,34,1.1623974547666662,1.2159643173217773,2.1850713729858393,2.3837904930114746,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.0_pos_p0.8,gain,T30,1.0,pos,0.8,121,137,17,0.9196105564341825,1.0248932838439941,1.5555838584899901,1.691779613494873,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.5_neg_p0.2,gain,T30,1.5,neg,0.2,71,137,67,1.4285345148684374,1.3238182067871094,3.1152450561523435,4.7655487060546875,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.5_neg_p0.4,gain,T30,1.5,neg,0.4,88,137,50,1.6543522739410401,1.680818796157837,3.226222515106201,4.0439453125,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.5_neg_p0.6,gain,T30,1.5,neg,0.6,104,137,34,1.7337615770452164,1.7607686519622803,3.0315272569656364,3.3352108001708984,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.5_neg_p0.8,gain,T30,1.5,neg,0.8,121,137,17,1.5680918413050033,1.4983925819396973,2.562633419036865,2.57405424118042,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.5_pos_p0.2,gain,T30,1.5,pos,0.2,71,137,67,1.4854529935922196,1.2205047607421875,3.4565661430358876,5.62139892578125,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.5_pos_p0.4,gain,T30,1.5,pos,0.4,88,137,50,1.6976212024688722,1.7070159912109375,3.2044465065002443,3.509065628051758,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.5_pos_p0.6,gain,T30,1.5,pos,0.6,104,137,34,1.6569091993219711,1.7137327194213867,3.232071733474731,3.441251754760742,False,0.0,0.0,0.0,0.0
57,gain_T30_a1.5_pos_p0.8,gain,T30,1.5,pos,0.8,121,137,17,1.3399763387792252,1.4493227005004883,2.332320499420166,2.373547077178955,False,0.0,0.0,0.0,0.0
57,gain_T30_a2.0_neg_p0.2,gain,T30,2.0,neg,0.2,71,137,67,1.9393880687542815,1.789947509765625,4.116636085510254,6.203300476074219,False,0.0,0.0,0.0,0.0
57,gain_T30_a2.0_neg_p0.4,gain,T30,2.0,neg,0.4,88,137,50,2.2033035564422607,2.2938690185546875,4.295886993408203,5.262939453125,False,0.0,0.0,0.0,0.0
57,gain_T30_a2.0_neg_p0.6,gain,T30,2.0,neg,0.6,104,137,34,2.334616043988396,2.5423436164855957,3.9745881319046013,4.435750961303711,False,0.0,0.0,0.0,0.0
57,gain_T30_a2.0_neg_p0.8,gain,T30,2.0,neg,0.8,121,137,17,2.1236001463497387,2.336313247680664,3.1576087951660154,3.394704818725586,False,0.0,0.0,0.0,0.0
57,gain_T30_a2.0_pos_p0.2,gain,T30,2.0,pos,0.2,71,137,67,2.0172413498608033,1.6700859069824219,4.645374870300293,7.762413024902344,False,0.014925373134328358,0.0,0.0,0.0
57,gain_T30_a2.0_pos_p0.4,gain,T30,2.0,pos,0.4,88,137,50,2.2447234630584716,2.3413445949554443,4.047568035125732,4.580957412719727,False,0.0,0.0,0.0,0.0
57,gain_T30_a2.0_pos_p0.6,gain,T30,2.0,pos,0.6,104,137,34,2.110549435896032,2.3626129627227783,4.12951774597168,4.541215896606445,False,0.0,0.0,0.0,0.0
57,gain_T30_a2.0_pos_p0.8,gain,T30,2.0,pos,0.8,121,137,17,1.7161394287558163,1.6967887878417969,2.9368324279785156,3.000152587890625,False,0.0,0.0,0.0,0.0
57,gain_T50_a0.5_neg_p0.2,gain,T50,0.5,neg,0.2,71,137,67,1.9357967661387885,1.8951377868652344,3.9539016723632803,10.379013061523438,False,0.014925373134328358,0.014925373134328358,0.0,0.0
57,gain_T50_a0.5_neg_p0.4,gain,T50,0.5,neg,0.4,88,137,50,1.1822755241394043,1.1107759475708008,2.303239250183105,2.855266571044922,False,0.0,0.0,0.0,0.0
57,gain_T50_a0.5_neg_p0.6,gain,T50,0.5,neg,0.6,104,137,34,1.2290978151209213,1.3019819259643555,2.157822036743164,2.555805206298828,False,0.0,0.0,0.0,0.0
57,gain_T50_a0.5_neg_p0.8,gain,T50,0.5,neg,0.8,121,137,17,0.7956286037669462,0.6152782440185547,1.6281089782714842,1.8507194519042969,False,0.0,0.0,0.0,0.0
57,gain_T50_a0.5_pos_p0.2,gain,T50,0.5,pos,0.2,71,137,67,1.9162834082076798,1.7952346801757812,4.052378845214843,8.213043212890625,False,0.029850746268656716,0.0,0.0,0.0
57,gain_T50_a0.5_pos_p0.4,gain,T50,0.5,pos,0.4,88,137,50,1.123013458251953,1.1474134922027588,2.180416393280029,2.632030487060547,False,0.0,0.0,0.0,0.0
57,gain_T50_a0.5_pos_p0.6,gain,T50,0.5,pos,0.6,104,137,34,1.118502701030058,1.265573501586914,1.9716022491455076,2.1210556030273438,False,0.0,0.0,0.0,0.0
57,gain_T50_a0.5_pos_p0.8,gain,T50,0.5,pos,0.8,121,137,17,0.6173804507536047,0.6539459228515625,1.2978584289550779,1.4731273651123047,False,0.0,0.0,0.0,0.0
57,gain_T50_a1.0_neg_p0.2,gain,T50,1.0,neg,0.2,71,137,67,3.838936364472802,3.8747100830078125,7.9898849487304675,16.831398010253906,False,0.08955223880597014,0.029850746268656716,0.014925373134328358,0.014925373134328358
57,gain_T50_a1.0_neg_p0.4,gain,T50,1.0,neg,0.4,88,137,50,2.440844163894653,2.2572104930877686,4.806319141387939,5.83319091796875,False,0.0,0.0,0.0,0.0
57,gain_T50_a1.0_neg_p0.6,gain,T50,1.0,neg,0.6,104,137,34,2.6433442620670093,2.639455795288086,4.461208415031433,5.826057434082031,False,0.0,0.0,0.0,0.0
57,gain_T50_a1.0_neg_p0.8,gain,T50,1.0,neg,0.8,121,137,17,1.8221631050109863,1.4509716033935547,3.5410736083984373,3.9355316162109375,False,0.0,0.0,0.0,0.0
57,gain_T50_a1.0_pos_p0.2,gain,T50,1.0,pos,0.2,71,137,67,3.875641872633749,3.854801654815674,9.380719757080076,15.540969848632812,False,0.08955223880597014,0.05970149253731343,0.029850746268656716,0.014925373134328358
57,gain_T50_a1.0_pos_p0.4,gain,T50,1.0,pos,0.4,88,137,50,2.2448768711090086,2.3922653198242188,4.3421208381652825,4.98945426940918,False,0.0,0.0,0.0,0.0
57,gain_T50_a1.0_pos_p0.6,gain,T50,1.0,pos,0.6,104,137,34,2.189330311382518,2.5346126556396484,3.8536435127258297,4.069293975830078,False,0.0,0.0,0.0,0.0
57,gain_T50_a1.0_pos_p0.8,gain,T50,1.0,pos,0.8,121,137,17,1.1773322890786564,1.285222053527832,2.4794898986816403,2.907642364501953,False,0.0,0.0,0.0,0.0
57,gain_T50_a1.5_neg_p0.2,gain,T50,1.5,neg,0.2,71,137,67,5.586587044730115,5.91871452331543,11.025675201416016,22.425857543945312,False,0.31343283582089554,0.13432835820895522,0.014925373134328358,0.014925373134328358
57,gain_T50_a1.5_neg_p0.4,gain,T50,1.5,neg,0.4,88,137,50,3.640054006576538,3.5622406005859375,7.646909928321838,9.215253829956055,False,0.12,0.0,0.0,0.0
57,gain_T50_a1.5_neg_p0.6,gain,T50,1.5,neg,0.6,104,137,34,4.036933492211735,3.866485595703125,7.436342644691467,9.178924560546875,False,0.08823529411764706,0.0,0.0,0.0
57,gain_T50_a1.5_neg_p0.8,gain,T50,1.5,neg,0.8,121,137,17,2.5965037626378678,2.02410888671875,5.867127609252929,6.2019195556640625,False,0.0,0.0,0.0,0.0
57,gain_T50_a1.5_pos_p0.2,gain,T50,1.5,pos,0.2,71,137,67,5.91679187319172,5.490592956542969,14.236524963378905,22.131103515625,False,0.34328358208955223,0.16417910447761194,0.07462686567164178,0.04477611940298507
57,gain_T50_a1.5_pos_p0.4,gain,T50,1.5,pos,0.4,88,137,50,3.3787864589691163,3.707489013671875,6.414955139160155,7.478889465332031,False,0.02,0.0,0.0,0.0
57,gain_T50_a1.5_pos_p0.6,gain,T50,1.5,pos,0.6,104,137,34,3.2296343831455006,3.7752723693847656,5.671944236755371,5.854190826416016,False,0.0,0.0,0.0,0.0
57,gain_T50_a1.5_pos_p0.8,gain,T50,1.5,pos,0.8,121,137,17,1.7143096643335678,1.9195451736450195,3.5958118438720703,3.8080387115478516,False,0.0,0.0,0.0,0.0
57,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,neg,0.2,71,137,67,7.363269934013708,8.058860778808594,14.086307334899901,26.438583374023438,False,0.5373134328358209,0.34328358208955223,0.11940298507462686,0.04477611940298507
57,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,neg,0.4,88,137,50,4.9513640785217286,4.815654039382935,10.03553876876831,11.928285121917725,False,0.3,0.1,0.0,0.0
57,gain_T50_a2.0_neg_p0.6,gain,T50,2.0,neg,0.6,104,137,34,5.619195755790262,5.107158660888672,10.269821476936336,11.67238998413086,False,0.3235294117647059,0.08823529411764706,0.0,0.0
57,gain_T50_a2.0_neg_p0.8,gain,T50,2.0,neg,0.8,121,137,17,3.7383522145888386,3.1075305938720703,8.062973022460938,8.64079475402832,False,0.11764705882352941,0.0,0.0,0.0
